Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,concave,3.120879120879121,0.021883190267973827,3.120966945405939,3.0550331764312983,0.9133333333333333,300.0,273.0
Class1,P2,concave,28.318646232439338,0.12155788728629052,28.3190753323266,25.985115782220884,1.09,300.0,261.0
Class1,P3,concave,4.806569343065694,0.016126341432859254,4.806612775354633,2.0401589885299463,1.05,300.0,274.0
Class2,P1,concave,9.869834710743802,0.05393266663460545,9.870020620606525,8.516720250565928,0.9133333333333333,300.0,242.0
Class2,P2,concave,14.975285171102662,0.038997758520475004,14.975359082643223,9.425914701475431,1.32,300.0,263.0
Class2,P3,concave,12.116260162601627,0.07263439005972509,12.116533667262736,9.224613537438563,0.81,300.0,205.0
Class3,P1,concave,5.230769230769231,0.03617954213930141,5.230917772585144,5.230917772585144,0.08666666666666667,300.0,26.0
Class3,P2,concave,6.641414141414141,0.020122364756421214,6.641459060419396,5.252565090834064,1.1233333333333333,300.0,297.0
Class3,P3,concave,14.810169491525423,0.06740089351911575,14.810372716717797,12.53239735507823,1.1733333333333333,300.0,295.0
Class4,P1,concave,,,,,0.0,100.0,0.0
Class4,P2,concave,1.336734693877551,0.0013307221754290835,1.3367356344567478,1.3367356344567478,0.98,100.0,98.0
Class4,P3,concave,,,,,0.0,100.0,0.0
