Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,concave_tuned,0.2099644128113879,0.00020764001620261738,0.20996459379887322,0.20996459379887322,0.9366666666666666,300.0,281.0
Class1,P2,concave_tuned,6.25,0.028673660426301813,6.2501049745406165,5.096854482364207,0.24666666666666667,300.0,62.0
Class1,P3,concave_tuned,6.455574912891986,0.021287648438775984,6.455630807328761,1.0278761784503088,1.41,300.0,287.0
Class2,P1,concave_tuned,2.4261083743842367,0.004186824504011948,2.4261140368583716,1.482761938525702,0.7366666666666667,300.0,203.0
Class2,P2,concave_tuned,5.638020833333333,0.009494610474257738,5.638033759145657,2.1284805091400765,1.3033333333333332,300.0,288.0
Class2,P3,concave_tuned,5.407407407407407,0.029103844454070223,5.40754285717973,4.738218296787613,0.47333333333333333,300.0,126.0
Class3,P1,concave_tuned,2.2142857142857144,0.004685208561327774,2.214291809126331,2.214291809126331,0.04666666666666667,300.0,14.0
Class3,P2,concave_tuned,3.709941520467836,0.010636096370390076,3.70996728820811,2.2737088446551965,1.1233333333333333,300.0,285.0
Class3,P3,concave_tuned,5.665223665223666,0.012198162075282508,5.665250159862006,5.233789996414826,0.8366666666666667,300.0,231.0
Class4,P1,concave_tuned,,,,,0.0,100.0,0.0
Class4,P2,concave_tuned,0.0,0.0,0.0,0.0,0.86,100.0,86.0
Class4,P3,concave_tuned,,,,,0.0,100.0,0.0
