Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,curvature,2.7476459510357816,0.02718547146008225,2.7478026226390253,2.3899684556408323,0.7966666666666666,300.0,177.0
Class1,P2,curvature,19.02599098124098,0.08601947710326457,19.026287200945767,1.8334073249577556,5.07,300.0,300.0
Class1,P3,curvature,19.07385976985977,0.1207655920951813,19.074324783423577,1.4766849500867891,7.206666666666667,300.0,300.0
Class2,P1,curvature,10.550704830668728,0.053658552055922175,10.551035877962997,5.75489227438639,2.0233333333333334,300.0,277.0
Class2,P2,curvature,9.135101130753306,0.037648878229733465,9.13522173780056,1.9331428096384704,3.1866666666666665,300.0,299.0
Class2,P3,curvature,18.802228595478596,0.15806962177801648,18.802974511708413,1.2933431817053203,6.053333333333334,300.0,300.0
Class3,P1,curvature,4.407190635451505,0.06890669651994735,4.407799122611703,3.3616140594090242,1.4733333333333334,300.0,299.0
Class3,P2,curvature,8.292949735449735,0.039179939617048604,8.293102031655295,1.233345687965295,3.4766666666666666,300.0,300.0
Class3,P3,curvature,13.42027008177008,0.07760014675312417,13.420576884750577,1.0266730330203788,4.926666666666667,300.0,300.0
Class4,P1,curvature,,,,,0.0,100.0,0.0
Class4,P2,curvature,3.0147569444444446,0.008885346014721046,3.0147729161532673,1.5000050371836293,2.0,100.0,96.0
Class4,P3,curvature,,,,,0.0,100.0,0.0
