Class,Peak,File,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,Reference_Peaks,Detected_Peaks,%_Signals_with_Peak,Method
Class1,P1,Class1_it2_example_0001,1.0,0.0013924536881722016,1.0000009694631669,1.0000009694631669,1.0,0.0,0.0,1,39,[40],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,40,[40],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0003,1.0,0.0011307381540951456,1.0000006392841823,1.0000006392841823,1.0,0.0,0.0,1,40,[41],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,42,[42],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,39,[39],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0006,,,,,,,1.0,0,41,[],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,42,[42],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0008,1.0,0.0003182838780476649,1.0000000506523123,1.0000000506523123,1.0,0.0,0.0,1,38,[39],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0009,1.0,0.002239053197621965,1.000002506676469,1.000002506676469,1.0,0.0,0.0,1,38,[39],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0010,,,,,,,1.0,0,41,[],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0011,,,,,,,1.0,0,35,[],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0012,,,,,,,1.0,0,36,[],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,36,[36],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,41,[41],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0015,3.0,0.023007195445171158,3.000088220543231,3.000088220543231,1.0,0.0,0.0,1,23,[26],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,29,[29],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0017,3.0,0.021922831185474112,3.000080100685178,3.000080100685178,1.0,0.0,0.0,1,27,[30],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0018,2.0,0.013792093402725247,2.0000475548947403,2.0000475548947403,1.0,0.0,0.0,1,28,[30],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0019,2.0,0.012511055241628655,2.0000391312430015,2.0000391312430015,1.0,0.0,0.0,1,28,[30],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0020,1.0,0.0008005860781333807,1.000000320468983,1.000000320468983,1.0,0.0,0.0,1,37,[38],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0021,2.0,0.004458007491003446,2.000004968451526,2.000004968451526,1.0,0.0,0.0,1,37,[39],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0022,1.0,0.002114255927009978,1.0000022350365647,1.0000022350365647,1.0,0.0,0.0,1,41,[42],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0023,1.0,0.0003591636813060628,1.000000064499273,1.000000064499273,1.0,0.0,0.0,1,45,[44],0.956,concave_d2x=0-002
Class1,P1,Class1_it2_example_0024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,46,[46],0.956,concave_d2x=0-002
